SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,MA90,MA90,2.1063457258211828e-13,5.654029819207789e-14,5.2584925580196037e-14,5.025990773722916e-14,1.4557077855677881e-13,2.7485432817582542e-14,5.4085639281010173e-14,1.185486900003814e-14,1.0508585958441794e-13,5.529239516178171e-14
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,7.960201996305801e-14,1.4979804828543118e-14,3.7127055991992024e-13,1.1654804030114526e-13,1.92477139614385e-13,6.211209551623525e-15,5.3438358004237865e-14,2.7039357943586777e-14,2.074052337281296e-14,5.033195359517636e-14
SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,3.2854039445008346e-15,8.111930135390439e-16,2.2960588379111846e-15,9.177036995839842e-16,1.0170520177499234e-14,4.922951587705817e-16,5.462416211054453e-16,2.4123052480109906e-16,1.145711601803987e-15,1.2396317645863715e-15
MA90,MA90,MA90,MA90,MA90,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,1.7930973496853426e-07,1.1632697232363538e-07,5.133425482838468e-07,1.6860165462202302e-06,7.885940521990158e-07,3.440306119988187e-08,8.754757071438976e-07,5.1237096857907806e-08,1.6715722819288248e-07,6.693142060808897e-07
MA90,MA90,MA90,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,1.195207028198704e-07,2.0284488386597373e-08,8.651398304456281e-08,4.792231827265931e-07,2.436252817251459e-07,1.3612863915388108e-08,3.1175761088567135e-07,1.6861284225630353e-08,1.2243420770423172e-07,9.270350152232967e-08
MA90,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,3.3564067174950173e-11,1.1981220908571177e-11,1.2609192935247954e-11,5.009203237071999e-11,3.159062421904896e-11,8.175391739254738e-12,2.552770126726623e-11,4.571434424117189e-12,2.612552086689489e-11,2.5312122762067205e-11
SI06,SI06,SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,1.4364208085139463e-20,9.000411474823398e-21,1.9915696082666557e-20,8.693697321854741e-21,2.228081974110919e-20,6.70443970827172e-21,7.791205720480075e-21,8.615653985662982e-21,6.741641476610867e-21,8.153820591689132e-21
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,SI06,SI06,SI06,SI06,5.340578661316575e-11,3.631477051629437e-11,1.702858639731353e-10,5.543950660642723e-10,1.5938159880440588e-10,9.73479684319383e-12,1.094723765652309e-10,4.1615082270470785e-11,3.150302775729551e-11,9.919149788809929e-11
SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,1.247016098225525e-19,6.363684912353139e-20,2.368265922516023e-19,3.974492475137642e-20,1.048793423203735e-19,4.223428786049481e-20,1.6656629601673918e-20,4.840632542017965e-20,2.3746555892255585e-20,7.795644406829035e-20
SI06,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,1.3863667131633286e-15,7.090159600616111e-16,2.6891474593743895e-15,5.182459840699068e-16,1.3000922309056821e-15,5.940568162481093e-16,2.9523880740585883e-16,7.378170097934472e-16,3.037340606102461e-16,8.462542167999998e-16
MA90,MA90,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,1.178954035352162e-09,2.8334527794959056e-10,8.983663305321362e-10,3.884099528544176e-09,2.2827401566786645e-09,1.304842304791399e-10,2.130796176472039e-09,1.6661708234752042e-10,1.104771653317316e-09,9.45203575714256e-10
SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,SI06,MA90,MA90,MA90,MA90,MA90,MA90,1.0501103932508729e-15,5.179990773712941e-16,6.438499822899703e-16,1.217017205223559e-16,1.3108641284488468e-15,1.5356265264276357e-16,6.248998141210082e-17,1.0762747940342517e-16,2.893697687303356e-16,3.515133542762164e-16
MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,MA90,SI06,SI06,SI06,SI06,SI06,2.617820250927009e-10,1.4187959212414834e-10,5.439436155834416e-10,1.1572650554314112e-09,6.06719250453091e-10,2.885031262806388e-11,2.7349496182608343e-10,1.1145075724560099e-10,1.3262532182791724e-10,2.911227616692769e-10
